grant_id,title,holders_ratio,contributor_count_in_round,amount_received_in_round,amount_per_contributor,amount_per_contribution,stamps_per_amount,contribution_count,tx_count_in_round,stamps_per_tx,stamp_holders_tx,valid_stamps_count
7340,ENSgrows:  a weekly publication dedicated to documenting ENS builders.,0.5833333333333334,36,178.8147,5.2592558823529405,4.7056499999999994,1.1632153284936866,38,36,5.777777777777778,21.0,208.0
7338,Impacta Finance: Scaling Web3 Impact Initiatives,0.5909090909090909,22,256.4913,11.658695454545455,11.658695454545455,0.440560751963127,22,22,5.136363636363637,13.0,113.0
7336,Decentralized student team for iGEM competition,0.7543859649122807,57,681.2754,13.10145,11.746127586206896,0.6252977870623246,58,57,7.473684210526316,43.0,426.0
7335,The Science Commons Initiative,0.6445497630331753,211,2734.6711,11.713383333333335,7.592608587257618,0.45160823910414677,361,211,5.8530805687203795,136.0,1235.0
7334,🧠 NeuraDAO: The Future of Neuroscience Research,0.5925925925925926,108,764.4549,6.94959,6.3704575,0.9313826100140113,120,108,6.592592592592593,64.0,712.0
7333,Active Blockference: an Open Source Package for Cognitive Modeling in Web3,0.5714285714285714,70,2375.9268,25.558352688172047,11.15928075117371,0.18855799766221754,213,70,6.4,40.0,448.0
7332,AxonDAO,0.5714285714285714,14,131.6175,10.124423076923078,9.401250000000001,0.4330731095788934,14,14,4.071428571428571,8.0,57.0
7331,CTN- Crypto Tech Night: Blockchain Developer & Enthusiast Community,0.3157894736842105,19,368.1277,26.294835714285714,18.406385,0.15483757402662174,20,19,3.0,6.0,57.0
7329,A Decentralized Science Framework by CrunchDAO,0.7037037037037037,27,105.1114,4.042746153846154,3.7539785714285716,1.9503117644708376,28,27,7.592592592592593,19.0,205.0
7327,ColtonArt - Regen Art & Fundraising,0.6551724137931034,87,2486.7126,28.600393103448276,27.343232967032964,0.27144270713069135,91,87,7.758620689655173,57.0,675.0
7326,People's Land Bank service DAO,0.5625,16,34.4684,2.4620285714285717,2.154275,2.6110872567337036,16,16,5.625,9.0,90.0
7325,DeSci Hack Global,0.6125,80,701.6208,10.091955555555556,8.970627160493828,0.7568190680777993,81,80,6.6375,49.0,531.0
7322,Forta Bots: Funding & Money Laundering Through Aztec Protocol,0.5763216679076694,2686,4052.9507,1.7733176778699258,1.4057684429065744,3.320050253757096,2890,2686,5.009679821295607,1548.0,13456.0
7321,ENS Spoofing Bot: Detect a Scam Name That Looks Like Yours,0.7287066246056783,317,509.6802,1.5422707831325302,1.4971751461988305,3.6650432957764494,342,317,5.892744479495268,231.0,1868.0
7315,DAOLink,0.32,25,458.3021,17.032266666666665,17.032266666666665,0.11346227739301216,27,25,2.08,8.0,52.0
7314,Ultrapods is a toolkit for decentralized identity.,0.13020372010628875,1129,1457.0824,1.4169735599622286,1.2935991379310345,0.2964828893685079,1160,1129,0.3826395039858282,147.0,432.0
7311,Nextme,0.5333333333333333,30,564.4292,18.814306666666667,18.2073935483871,0.25866840340648567,31,30,4.866666666666666,16.0,146.0
7303,Greatness: A Loot Podcast Series,0.8142076502732241,183,515.1786,2.815183606557377,2.784749189189189,1.919722597173097,185,183,5.404371584699454,149.0,989.0
7302,TaterDAO brings accurate real estate data on-chain,0.49586776859504134,121,1037.1698,8.789574576271185,7.97822923076923,0.5119701711330199,130,121,4.3884297520661155,60.0,531.0
7300,MRV 101,0.6,260,1654.0433,6.493292156862745,4.487234417344173,0.8240413053273756,369,260,5.242307692307692,156.0,1363.0
7299,"(3,3)DAO - A Web3 project research and education DAO",0.4565330557001562,1921,5254.6548,3.9104323485967507,2.4287731192660553,1.444433609606477,2180,1921,3.9510671525247267,877.0,7590.0
7298,PsyDAO - Democratizing & Decentralizing Psychedelic Research,0.6136363636363636,132,1212.2468,9.115335294117648,5.692433877551021,0.7300493595858534,245,132,6.704545454545454,81.0,885.0
7297,Dolven Labs - DAO Based Ecosystem Catalyst for Starknet,0.5708154506437768,699,1487.6238,2.986375036927622,2.76198893442623,2.474415910796802,732,699,5.266094420600858,399.0,3681.0
7292,Scopefy Protocol,0.31728880157170924,1018,1385.5542,1.451888334995015,1.1245127413127411,1.3561360501090465,1295,1018,1.8457760314341847,323.0,1879.0
7289,DAOhaus,0.6428571428571429,14,120.9936,8.6424,8.6424,1.1405561947078193,14,14,9.857142857142858,9.0,138.0
7288,Leevtis is a platform that enables users to mint their Web3 achievements as Soulbound NFTs.,0.07815442561205273,1062,1329.5984,1.3349381526104418,1.0275103554868625,0.30911589544632423,1294,1062,0.3870056497175141,83.0,411.0
7285,Eden Protocol,0.5018587360594795,269,2161.8307,7.977235055350554,5.122821563981042,0.48153632011979475,422,269,3.869888475836431,135.0,1041.0
7278,ReFi DAO Water Circle Water Credit Methodology Development,0.5117647058823529,170,1048.5672,6.257004519774012,3.754202711864407,0.7953710549023468,295,170,4.905882352941177,87.0,834.0
7277,4EVERLAND: A Cloud Computing Platform of WEB 3.0,0.5361982191250484,2583,6123.0241,2.895046855791962,2.1813409690060563,1.9589993121209504,2807,2583,4.643825009678668,1385.0,11995.0
7274,Decentralized Science to fund Reproductive Health,0.6535433070866141,127,944.2293,7.803547933884297,7.37679140625,0.8070073656896688,128,127,6.0,83.0,762.0
7272,dDAO Community - 探索去中心治理的小型社会学实验,0.2,115,164.3017,4.635602777777778,1.4142516949152542,1.5459365301758898,118,115,2.208695652173913,23.0,254.0
7269,CyberBox ReFi NFT Marketplace,0.9111111111111111,180,402.589,2.191086559139785,2.1563074074074073,1.7660691176361003,189,180,3.95,164.0,711.0
7268,inTheory Research Markets by Impact Finance,0.7375,80,1642.1224,16.258637623762375,8.734693617021277,0.2551575936117795,188,80,5.2375,59.0,419.0
7267,join3 - Collaboration and Social,0.21428571428571427,126,208.6419,5.088826829268292,1.6428496062992126,1.5433141665216814,127,126,2.5555555555555554,27.0,322.0
7266,Contracts bots gang,0.7681159420289855,276,275.3063,0.9460697594501719,0.923846644295302,6.160411149327131,298,276,6.144927536231884,212.0,1696.0
7265,SimpUnion is a fixed rate lending platform with flexible terms on Ethereum.,0.06896551724137931,261,364.4576,1.5468628865979381,1.402296261682243,0.19206623760898386,321,261,0.2681992337164751,18.0,70.0
7260,The RealmsFolk of the Lootverse,0.3684210526315789,19,143.559,5.5215,5.317,0.5154675081325448,27,19,3.8947368421052633,7.0,74.0
7259,The Community Health project,0.6190476190476191,21,906.0687,41.18494090909091,41.18494090909091,0.16223935337353557,22,21,7.0,13.0,147.0
7256,"CrypColosseum is a platform where DAO members can submit, support or challenge proposals.",0.0839041095890411,1168,1529.9459,1.4776879734848485,1.311292857142857,0.2601399173657056,1190,1168,0.3407534246575342,98.0,398.0
7255,Eigen Network,0.6342857142857142,175,482.2578,2.836810588235294,2.67921,1.801940787686586,180,175,4.965714285714285,111.0,869.0
7252,Societify is a guild management platform for sharing player accounts and assets across the Web3 gaming ecosystem.,0.055491329479768786,865,1134.1548,1.5090812807881773,1.3319282608695653,0.12961193657162143,920,865,0.1699421965317919,48.0,147.0
7248,High-tech Quantum Biology: tweaking endogenous quantum degrees of freedom in biology towards theranostics,0.6666666666666666,27,79.2275,3.1691000000000003,2.934351851851852,2.1330977249061247,27,27,6.2592592592592595,18.0,169.0
7246,"Equitable, Green and Beautiful -- Making Web3.0 work in BIPOC Communities",1.0,12,33.3255,3.029590909090909,2.777125,3.270768630628198,12,12,9.083333333333334,12.0,109.0
7243,Pyme,0.6845378511687754,4663,7990.5123,1.9006927450047575,1.594912634730539,3.2883999189889237,5010,4663,5.63499892772893,3192.0,26276.0
7242,SpaceFi: A cross-chain web3 platform on Evmos and L2 zkSync,0.38520586182833216,2866,4689.7695,1.910704480651731,1.516579211121888,2.083258036455736,3093,2866,3.4089323098394977,1104.0,9770.0
7241,DeSci Collective - Helping brains and builders go from 'idea to market',0.6046511627906976,43,305.3327,7.4471390243902436,7.100760465116279,0.7598269035710882,43,43,5.395348837209302,26.0,232.0
7240,ENS onboarding education and awareness.,0.6923076923076923,13,30.3303,2.5275250000000002,2.3331,4.187231910004187,13,13,9.76923076923077,9.0,127.0
7239,LXDAO,0.6666666666666666,12,37.9578,4.842907692307692,4.496985714285715,2.3183640780024133,14,12,7.333333333333333,8.0,88.0
7237,"Kula: Connecting Globally, Acting Locally",0.625,16,45.8479,2.86549375,2.86549375,2.3992374787067674,16,16,6.875,10.0,110.0
7236,Contri.build,0.5493421052631579,1520,2242.9004,1.7646738001573563,1.3047704479348459,3.2074540626057226,1719,1520,4.7328947368421055,835.0,7194.0
7234,Cryptopas,0.0625,16,25.4647,1.7374675,1.6950902439024391,0.15708019336571802,41,16,0.25,1.0,4.0
7233,IDriss - A more usable web3 for everyone,0.44082925424704866,3473,7771.2834,2.447999622047244,2.1417467070818406,1.7321463273363573,3629,3473,3.875899798445148,1531.0,13461.0
7232,Orgassign,0.17957166392092258,607,790.7729,1.3877287375415281,1.1094458167330676,0.5210092556282594,753,607,0.6787479406919276,109.0,412.0
7229,Coffee Carbon Collective: regenerative financing for coffee farmers,0.5535714285714286,112,471.8334,4.580906796116505,4.175516814159292,1.2610383241203358,113,112,5.3125,62.0,595.0
7228,Grassland: Free Robotic Intelligence and Analytics for the Physical World,0.5789473684210527,19,854.7333,53.42083125,44.98596315789474,0.1193354699062269,19,19,5.368421052631579,11.0,102.0
7227,build pr3tti; Onboard Women to Web3,0.9166666666666666,12,50.9747,3.921130769230769,3.921130769230769,2.5699023240941097,13,12,10.916666666666666,11.0,131.0
7225,Commons Credit Working Group organized by ReCommon,0.5526315789473685,228,1278.7583,5.713206696428571,3.7975023738872404,0.9704726843219708,337,228,5.442982456140351,126.0,1241.0
7224,Climate Guardians Game,0.7358490566037735,53,2728.2427,52.46620576923077,49.604412727272724,0.08650256811829828,55,53,4.452830188679245,39.0,236.0
7223,zkForms: Proof of Humanity,0.648936170212766,94,156.9135,1.7434833333333333,1.634515625,3.0398914051372254,96,94,5.074468085106383,61.0,477.0
7222,Madaland,0.05221932114882506,383,475.1987,1.3038703896103896,1.2303678921568626,0.20833390327035828,408,383,0.2584856396866841,20.0,99.0
7220,Fund climate artists to spread awareness about the Climate Emergency,0.7692307692307693,13,35.4631,2.955258333333333,2.727930769230769,2.0020810363448205,13,13,5.461538461538462,10.0,71.0
7219,"zkPass, a decentralized KYC solution based on ZKP & MPC",0.4905331340308919,8028,14700.8536,2.1578069413999708,1.73614025867137,2.228442027339147,8505,8028,4.0807174887892375,3938.0,32760.0
7218,NebullaX,0.31865284974093266,1158,1453.8778,1.343305693950178,1.058818793828892,1.3598116705544303,1426,1158,1.7072538860103628,369.0,1977.0
7217,Open Pretty Good Crypto: enterprise-level private email for everyone,0.7307692307692307,26,759.7908,30.391632,29.222723076923078,0.33430254749070404,26,26,9.76923076923077,19.0,254.0
7216,Subnet,0.574468085106383,47,2058.9958,26.397382051282055,7.3273871886121,0.12190408547700776,281,47,5.340425531914893,27.0,251.0
7214,Project LION,0.6363636363636364,55,662.7553,12.74529423076923,7.363947777777778,0.5778905125315482,90,55,6.963636363636364,35.0,383.0
7213,StarkDeFi - Your Access Portal To Starknet,0.45439330543933054,15535,36654.9438,2.8706476123485736,2.2778255007751937,1.5514141915012294,16125,15535,3.660572899903444,7059.0,56867.0
7212,ERC-Cool - The new standard in climate action,0.5625,16,312.2592,19.5162,19.5162,0.1697307877558131,16,16,3.3125,9.0,53.0
7211,BlockGurus REALTOR & MLS integration,0.65,20,55.1846,3.0658111111111115,2.75923,3.1349325717682106,20,20,8.65,13.0,173.0
7210,Evolving Space - Bringing Technical Web3 Education to Latin-America,0.32558139534883723,43,445.3315,9.896255555555555,9.896255555555555,0.2896718511939982,45,43,3.0,14.0,129.0
7207,Cashmere Labs,0.5046728971962616,749,1634.0261,2.9087438721136767,1.7201920168067228,2.1211411494589956,952,749,4.627503337783712,378.0,3466.0
7206,Minority Programmers Educational Cohort,0.6226415094339622,106,405.2698,3.973233333333333,3.752498148148148,1.416340423095923,108,106,5.415094339622642,66.0,574.0
7204,RightfulShare An Income Movement,0.5238095238095238,21,1628.5367,81.42683500000001,77.54936666666667,0.05649243274652637,21,21,4.380952380952381,11.0,92.0
7203,minipent.xyz : An open-source knowledge framework for Web3 organisations and DAOs,0.47275204359673023,734,7153.0903,12.185843781942078,7.974459643255296,0.464973858920808,897,734,4.53133514986376,347.0,3326.0
7202,🔥ENS UPDATES🔥,0.53125,32,175.4037,5.011534285714285,5.011534285714285,0.712641751570805,35,32,3.90625,17.0,125.0
7198,The Loot Tapestry: The Eye,0.25,16,72.7887,5.00296,4.414376470588235,0.49458226345572864,17,16,2.25,4.0,36.0
7196,Collateralizer,0.15384615384615385,1040,1336.5698,1.4350440537745606,1.2908721860465115,0.48033406111674826,1075,1040,0.6173076923076923,160.0,642.0
7195,Solarpunk your street: fund the development of a Citizen Garden kit to reclaim the public space,0.38095238095238093,21,72.5312,3.62656,3.4538666666666664,0.7031456807553164,21,21,2.4285714285714284,8.0,51.0
7193,PampasCat,0.3157894736842105,19,27.6736,1.7097478260869565,1.6385083333333332,0.39749074930619793,48,19,0.5789473684210527,6.0,11.0
7191,Pythagoras Ecology Works,0.6,15,33.6581,2.589084615384615,2.243873333333333,2.1985792424408985,15,15,4.933333333333334,9.0,74.0
7190,"sci2sci - ""GitHub for scientists"" - AI-friendly research data management and publishing platform",0.6147540983606558,122,653.2842,5.583625641025641,5.354788524590164,1.1893751601523501,122,122,6.368852459016393,75.0,777.0
7189,ENS Friday Night Happy Hour,0.42857142857142855,14,51.67,3.229375,3.229375,0.6967292432746274,16,14,2.5714285714285716,6.0,36.0
7188,Ontologic: A Research Exchange Platform,0.8125,16,35.3511,2.5250785714285717,2.20944375,4.441163075547861,16,16,9.8125,13.0,157.0
7187,Sisu Network,0.5172413793103449,145,260.1156,2.7384350364963503,2.452062745098039,2.591155624653039,153,145,4.6482758620689655,75.0,674.0
7185,Artists for Climate - using art to solve the Climate Emergency,0.6,15,45.6998,2.7471941176470587,2.7471941176470587,1.8818463100494969,17,15,5.733333333333333,9.0,86.0
7183,zkLands - Maths behind ZKPs,0.47419354838709676,310,1429.8458,4.95095993883792,3.496682289416847,1.0071016049422952,463,310,4.645161290322581,147.0,1440.0
7180,Metopia,0.5606694560669456,239,574.6435,2.553971111111111,2.3078052208835342,2.049966631485434,249,239,4.928870292887029,134.0,1178.0
7177,ENS Latino Community D&I Initiative,0.5735294117647058,136,1365.5589,9.103726,4.808305985915493,0.5902345186282335,284,136,5.926470588235294,78.0,806.0
7169,GalaxChat,0.3684210526315789,114,3132.6645,29.853985714285717,8.956195714285714,0.13279430337975867,350,114,3.6491228070175437,42.0,416.0
7168,ENSBook.xyz,0.6470588235294118,17,118.7165,6.651055555555555,6.651055555555555,1.2550909098566754,18,17,8.764705882352942,11.0,149.0
7167,Fibrous: DEX aggregator that offers best swap rates on StarkNet,0.50814332247557,7982,17929.4291,2.7686600719964,2.249409785522788,1.8844994902821528,8206,7982,4.233024304685542,4056.0,33788.0
7164,Signal + ENS,0.5580110497237569,181,1341.7127,6.6094221674876845,4.5481786440677965,0.6722750705124875,295,181,4.983425414364641,101.0,902.0
7163,disCarbon - reversing climate change with web3 & open source,0.3684210526315789,19,237.2949,12.537971428571428,12.537971428571428,0.3244907496958426,21,19,4.052631578947368,7.0,77.0
7162,The Longevity Decentralized Review - TLDR (by VitaDAO),0.62,100,1197.7062,10.262602564102565,5.637204225352113,0.5443739040509267,213,100,6.52,62.0,652.0
7159,TeaParty,0.6227979274611399,965,1484.1558,1.663851793721973,1.2175191140278918,3.628999057915618,1219,965,5.5813471502590675,601.0,5386.0
7155,Openseed Platform,0.1918918918918919,1110,1484.3138,1.505928972868217,1.3432313742437338,0.46284013528675677,1157,1110,0.6189189189189189,213.0,687.0
7151,Seed Funding for Foresight DAO,0.6324786324786325,117,707.527,6.432063636363637,5.9959915254237295,1.1363523936189006,118,117,6.871794871794871,74.0,804.0
7143,Building a Private Advanced Research Projects Agency,0.5096153846153846,104,1213.9666,12.26228888888889,5.726257547169811,0.473653888006474,212,104,5.528846153846154,53.0,575.0
7142,Genesis Scrolls Audiobook,0.36363636363636365,33,369.7777,10.875814705882352,10.565077142857142,0.38131017635730874,35,33,4.2727272727272725,12.0,141.0
7137,WTF is a  .eth and WTF can I do with it?,0.6363636363636364,22,58.1559,2.7693285714285714,2.64345,2.5276885062392638,22,22,6.681818181818182,14.0,147.0
7135,An ENS & Web3 Project: Web3Domains.com,0.5492227979274611,193,628.4141,3.535043243243243,3.2057990196078427,1.5706203918721748,204,193,5.1139896373057,106.0,987.0
7133,ENS + DeFi + NFT - a new SocialFi Profile for Web3,0.3975373790677221,1137,1954.2385,2.3254294947121035,1.4155511444921316,2.2105797219735464,1398,1137,3.7994722955145117,452.0,4320.0
7132,My Meta Farm,0.16666666666666666,12,44.2328,3.3346785714285714,3.1123666666666665,0.6104067569767232,15,12,2.25,2.0,27.0
7131,Surfnetwork,0.03225806451612903,31,58.0414,1.9211566666666668,1.6705710144927537,0.034458162621852674,69,31,0.06451612903225806,1.0,2.0
7126,New Atlantis: unlocking ocean biodiversity + blue carbon with DeSci & Web3,0.6146095717884131,397,3661.0025,9.331651898734178,6.701822727272727,0.6459979199686424,550,397,5.9571788413098234,244.0,2365.0
7122,OTCOnline - Web 3.0 OTC and fully automated guarantor service,0.47368421052631576,152,335.6575,2.5622709923664124,2.07195987654321,1.5730320341419453,162,152,3.473684210526316,72.0,528.0
7118,Repro Grants - Fast funding for female reproductive science,0.6333333333333333,60,331.0376,5.610806779661017,5.517293333333333,1.3351957602399245,60,60,7.366666666666666,38.0,442.0
7117,Nimi.eth,0.43469971401334606,2098,5549.9472,3.296587492590397,2.32984629241726,1.4061395034532942,2387,2098,3.719733079122974,912.0,7804.0
7108,"Scaling Nature Positive Credits through Digital Measurement, Reporting and Verification",0.5915492957746479,71,804.8789,8.384155208333334,4.350696756756757,0.46342375231851646,185,71,5.253521126760563,42.0,373.0
7105,nfty chat,0.599476439790576,764,2201.8339,2.96525192563081,2.2085407517309594,1.8802508218262965,1011,764,5.4188481675392675,458.0,4140.0
7098,INFINITRI: A new way of forest preservation and regeneration,0.5,70,624.081,12.48162,8.915442857142857,0.5239704461440101,70,70,4.671428571428572,35.0,327.0
7095,Zero-Knowledge University - an Online Course and Informal Study Group.,0.75,20,93.7096,4.791705,4.356095454545454,1.1631679144932856,22,20,5.45,15.0,109.0
7087,DefiLlama APIs,0.5073068893528184,479,3624.1176,7.661982241014799,6.000194701986755,0.5979386540878254,604,479,4.524008350730689,243.0,2167.0
7082,Scholar: Crypto-Native Scientific Publishing,0.5773195876288659,97,1393.1971,14.226510204081634,13.941980000000001,0.43353521192371125,100,97,6.22680412371134,56.0,604.0
7077,LlamaPay,0.5115910441846642,5047,10250.7541,2.295801590145577,1.9506668125594673,2.1627677128651444,5255,5047,4.39270853972657,2582.0,22170.0
7073,Good Science Project,0.7692307692307693,13,52.7021,4.131,3.8359285714285716,2.5805423313302507,14,13,10.461538461538462,10.0,136.0
7064,"Decentralized Monitoring, Reporting and Verification- dMeter",0.6,145,922.0412,6.1128649006622515,3.6340259842519687,0.8502873841212302,254,145,5.406896551724138,87.0,784.0
7061,Trust Finance,0.7857142857142857,14,42.7774,2.8518266666666667,2.8518266666666667,2.337682982135427,15,14,7.142857142857143,11.0,100.0
7046,Optimism DAppNode Package,0.6857798165137615,436,1253.7892,2.9944785714285715,2.8136040268456375,1.6900767688858702,447,436,4.860091743119266,299.0,2119.0
7036,Neutral Protocol - On-chain carbon derivatives,0.5,42,615.1339,13.087955319148938,12.815289583333334,0.3527687223871095,48,42,5.166666666666667,21.0,217.0
7028,The Angry Teenagers - scalable decentralised funding for real world reforestation & environmental projects,0.5693430656934306,137,1065.0281,8.054658227848101,5.050142857142857,0.6525649417137445,252,137,5.072992700729927,78.0,695.0
7011,Funding Fusion Energy Innovation As A Public Good - FrontierDAO,0.6330275229357798,109,287.6705,2.8482227722772278,2.5684866071428574,1.960576423373269,112,109,5.174311926605505,69.0,564.0
7010,NFT Pinas - NFT Marketplace built on Ethereum layer 2 rollup (zkSync),0.6363636363636364,22,50.3523,2.189230434782609,1.7982964285714285,2.700968972618927,28,22,6.181818181818182,14.0,136.0
6998,My First NFT,0.31092436974789917,119,306.9644,5.442039344262295,2.7210196721311477,0.8079112757049352,122,119,2.0840336134453783,37.0,248.0
6993,🐸 Habitat Health,0.6,15,152.2733,10.151553333333334,9.51708125,0.44656548455967,16,15,4.533333333333333,9.0,68.0
6972,Lenstube,0.5397334016918739,7802,14616.5937,2.1240659268929503,1.789260813782991,2.4534444027133353,8184,7802,4.596385542168675,4211.0,35861.0
6971,web3-scaffold: a starter kit for your next web3 project,0.6666666666666666,12,174.2664,14.5222,14.5222,0.7172926048853938,12,12,10.416666666666666,8.0,125.0
6871,Buckets - save in cryptos with your goals in mind,0.6222222222222222,180,325.0754,1.7383711229946524,1.6417949494949495,3.0546759305687234,198,180,5.516666666666667,112.0,993.0
6847,zkMachineLearning - an end-to-end platform to bridge Web2 developers into Web3,0.47368421052631576,19,74.2837,4.126872222222222,3.9096684210526313,0.9827189544947277,19,19,3.8421052631578947,9.0,73.0
6819,w1nt3r,0.5882352941176471,17,190.0518,10.558433333333333,10.558433333333333,0.3630589134120277,18,17,4.0588235294117645,10.0,69.0
6816,Troop Finance - Invest Better Together,0.7358024691358025,405,685.9313,1.72732825,1.6529456937799043,3.635932636402509,418,405,6.158024691358024,298.0,2494.0
6799,MetaShield: Protect Your Crypto Assets From Phishing Sites,0.5609756097560976,41,259.5175,6.105815909090908,5.716082978723404,0.601115531707881,47,41,3.8048780487804876,23.0,156.0
6788,IberoAm: promoting and supporting iberoamerican impact projects,0.6764705882352942,34,57.5022,1.742490909090909,1.6912411764705884,3.9476750454765206,34,34,6.676470588235294,23.0,227.0
6783,Simple.eth - Decentralized .Eth Websites for the first million users and beyond,0.7857142857142857,14,95.7658,6.840414285714286,6.840414285714286,1.52455260646285,14,14,10.428571428571429,11.0,146.0
6782,Protecting Earth's orbits through citizen intelligence,0.6956521739130435,46,183.2548,3.89903829787234,3.89903829787234,1.5006428208156077,47,46,5.978260869565218,32.0,275.0
6780,Help regrò farmers protecting and augmenting our forests,0.48598130841121495,107,2499.8047,19.52972421875,11.260381531531532,0.2084162814799092,222,107,4.869158878504673,52.0,521.0
6761,Truts - Discovery platform for web3 communities based on onchain and offchain analytics,0.09090909090909091,11,258.5832,25.85832,23.507563636363635,0.058008408898954,11,11,1.3636363636363635,1.0,15.0
6743,Predomain Project,0.5074626865671642,134,1265.5996,8.212632795698925,5.041418151815182,0.48830609617765364,303,134,4.611940298507463,68.0,618.0
6739,SafeZen- the future of insurance,0.76,25,47.4843,1.9785125,1.8993719999999998,4.106620504040283,25,25,7.8,19.0,195.0
6724,Atomic.green is the platform to perform classic leveraged trading on DEXes in both EVM-like and non EVM chains.,0.5789473684210527,19,73.673,3.297808064516129,3.006825,1.4659373176061785,68,19,5.684210526315789,11.0,108.0
6716,KeyChain - SoulBound Web3 Social Platfform,0.8125,16,74.5173,5.075916949152543,4.6793609375,1.771400735131305,64,16,8.25,13.0,132.0
6713,"Incrypted - Media Network about crypto, based in Ukraine",0.8611111111111112,216,340.0471,30.651655725190842,27.352635558583106,4.375864402313679,734,216,6.888888888888889,186.0,1488.0
6712,Intmax Project,0.5215909090909091,2640,6788.1741,3.097224474023186,2.430402897574124,1.4621015686677805,2968,2640,3.759469696969697,1377.0,9925.0
6707,CryptoTribe,0.09498207885304659,1674,2307.5844,1.579614503816794,1.3950303370786516,0.2751795340616794,1780,1674,0.3793309438470729,159.0,635.0
6703,CoinsGuru - Crypto and NFT Insights Based on Twitter Followers,0.40716612377850164,1228,2356.917,2.3973276892430277,1.6938191414496833,1.6093057158992023,1421,1228,3.0887622149837135,500.0,3793.0
6698,Beats Per Mint Music NFT Platform and Beam Me Down Music Collection,0.6610169491525424,118,826.1578,6.550999236641221,4.400927692307692,0.9901256152275026,195,118,6.932203389830509,78.0,818.0
6697,W3ST: SOLARPUNK META-NATION,0.5625,32,235.2273,7.128100000000001,7.128100000000001,0.8544926545515762,33,32,6.28125,18.0,201.0
6686,Kokonut Network: Agriculture + Blockchain + Community,0.5853658536585366,164,466.4183,2.915114375,2.6960595375722542,1.6508786211861757,173,164,4.695121951219512,96.0,770.0
6675,"Proposal Inverter ( Now, Inverter Network ! )",0.56,25,266.604,30.499960869565218,25.981448148148147,0.5888883887713613,54,25,6.28,14.0,157.0
6667,Phi - Build web3 world with your wallet activities,0.4794520547945205,15914,32541.6919,2.5251433248789485,1.9776464094383914,1.9217501103561243,16613,15914,3.929684554480332,7630.0,62537.0
6645,AKI Network: A Data-Powered Web3 Consumer Network,0.75,16,22.7199,8.747255769230769,7.709445762711864,3.873256484403541,177,16,5.5,12.0,88.0
6626,Crypts and Caverns: Speed development of games in the Lootverse,0.46551724137931033,58,537.074,7.334558333333334,6.089067295597484,0.5343770132235037,159,58,4.948275862068965,27.0,287.0
6624,"Cryptoversidad, blockchain education for everyone!",0.5714285714285714,14,227.9056,15.527706666666667,12.258715789473685,0.3203080573711221,19,14,5.214285714285714,8.0,73.0
6616,Maven Foundation,0.660377358490566,159,260.3339,2.631097411764706,2.3247742203742203,4.259913902876267,481,159,6.9748427672955975,105.0,1109.0
6602,Harefund,0.10229386236825791,1613,2189.813,1.8650654088050316,1.571290655105973,0.27901925872209177,2076,1613,0.3787972721636702,165.0,611.0
6596,Multisig Campaign Platform,0.22193877551020408,1176,1748.7849,2.2426829754601227,1.8164339130434781,1.1859663243890086,1610,1176,1.7636054421768708,261.0,2074.0
6591,The Rift + Mana Crystals,0.5238095238095238,21,161.4509,6.262662686567165,5.521031578947369,0.49550668345608484,76,21,3.8095238095238093,11.0,80.0
6571,Phoenix Guild: Onboarding the next million female and non-binary #buildoors to web3,0.23076923076923078,13,300.249,17.92731176470588,16.93135,0.0566196723386256,18,13,1.3076923076923077,3.0,17.0
6564,B4B.WORLD: Influencer Ads platform with a reputation economy,0.5789473684210527,19,121.7517,5.491273076923077,5.099039285714285,0.6817153271781832,28,19,4.368421052631579,11.0,83.0
6547,Cryptoant Program,0.07514450867052024,1038,1421.9556,1.9042270499528746,1.6306577078288942,0.2595017734730958,1239,1038,0.3554913294797688,78.0,369.0
6546,BlackLeadersDAO - Advancing the next generation of Black leaders in web3,0.6486486486486487,37,131.1628,3.7252015384615387,3.560854411764706,1.8755317818771786,68,37,6.648648648648648,24.0,246.0
6542,Cryptobond Tool,0.13380909901873328,1121,1544.8863,2.206190909090909,1.8453060063897762,0.27445385462994915,1565,1121,0.37823371989295274,150.0,424.0
6537,Cobogo - the Business Infrastructure for Creators,0.5555555555555556,18,359.0156,10.411008196721312,9.478679104477612,0.32867652547688736,67,18,6.555555555555555,10.0,118.0
6501,StarfishDAO Platform,0.1731266149870801,1161,1630.7843,1.769259044862518,1.5149417596034696,0.5488156833494165,1614,1161,0.7708871662360034,201.0,895.0
6492,Mail3 - A web3 native communication platform,0.45767558911004347,8742,15426.7656,2.0331521537271087,1.7048839407375365,2.208628878110393,9247,8742,3.8975062914664838,4001.0,34072.0
6487,Bitgiant,0.08789289871944121,1718,2343.0223,2.24311279014685,1.7440924861878455,0.24071473839578905,2715,1718,0.32828870779976715,151.0,564.0
6468,NBank Financial System,0.0849609375,1024,1400.6909,1.9907994258373207,1.6419774269928966,0.325553625000348,1267,1024,0.4453125,87.0,456.0
6465,CrossSync,0.6830985915492958,142,289.9894,2.486197461928934,2.2780506976744186,3.06907769732273,215,142,6.267605633802817,97.0,890.0
6457,SCDEVSTR,0.5882352941176471,17,57.4579,3.0778285714285714,3.0778285714285714,1.6707885251636414,21,17,5.647058823529412,10.0,96.0
